MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,1,M ,ISM,M1,WTEMP,,26.2,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,3,M ,ISM,M1,WTEMP,,25.4,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,5,M ,ISM,M1,WTEMP,,25.4,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,8,M ,ISM,M1,WTEMP,,25.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,9,M ,ISM,M1,WTEMP,,25.7,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,10,M ,ISM,M1,WTEMP,,26,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,11,M ,ISM,M1,WTEMP,,26,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,12,M ,ISM,M1,WTEMP,,26.1,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,13,M ,ISM,M1,WTEMP,,26.2,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23742,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,9/13/05,12:53:00,32.5,8.5,16.5,0.5,S ,ISM,M1,WTEMP,,26.3,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,31,B ,ISM,M1,WTEMP,,26.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,15,M ,ISM,M1,WTEMP,,26.7,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,16,M ,ISM,M1,WTEMP,,26.7,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,19,M ,ISM,M1,WTEMP,,26.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,21,M ,ISM,M1,WTEMP,,26.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,23,M ,ISM,M1,WTEMP,,26.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,25,M ,ISM,M1,WTEMP,,26.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,27,M ,ISM,M1,WTEMP,,26.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,29,M ,ISM,M1,WTEMP,,26.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,17,BP,ISM,M1,WTEMP,,26.6,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,11,M ,ISM,M1,WTEMP,,26.9,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,12,M ,ISM,M1,WTEMP,,26.9,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,13,M ,ISM,M1,WTEMP,,26.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,14,M ,ISM,M1,WTEMP,,26.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,6,AP,ISM,M1,WTEMP,,27.1,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,7,M ,ISM,M1,WTEMP,,27.1,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,8,M ,ISM,M1,WTEMP,,27.1,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,9,M ,ISM,M1,WTEMP,,27.1,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,10,M ,ISM,M1,WTEMP,,26.9,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,0.5,S ,ISM,M1,WTEMP,,27.2,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29764,BAY424,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/9/05,13:16:00,32.5,8.5,17.5,31,B ,ISM,M1,WTEMP,,25.4,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,2,M ,ISM,M1,WTEMP,,27.2,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,3,M ,ISM,M1,WTEMP,,27.1,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,5,M ,ISM,M1,WTEMP,,27.1,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29764,BAY424,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/9/05,13:16:00,32.5,8.5,17.5,25,M ,ISM,M1,WTEMP,,25.3,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29764,BAY424,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/9/05,13:16:00,32.5,8.5,17.5,27,M ,ISM,M1,WTEMP,,25.3,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29764,BAY424,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/9/05,13:16:00,32.5,8.5,17.5,29,M ,ISM,M1,WTEMP,,25.4,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,23448,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,8/24/05,12:34:00,32.5,7.5,15.5,1,M ,ISM,M1,WTEMP,,27.2,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29462,BAY423,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/26/05,12:55:00,31,8.5,10.5,0.5,S ,ISM,M1,WTEMP,,28.4,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,17,M ,ISM,M1,WTEMP,,20.6,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,19,M ,ISM,M1,WTEMP,,20.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,21,M ,ISM,M1,WTEMP,,20.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,13,BP,ISM,M1,WTEMP,,20.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,10,M ,ISM,M1,WTEMP,,22.4,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,11,M ,ISM,M1,WTEMP,,21.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,12,M ,ISM,M1,WTEMP,,20.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,15,M ,ISM,M1,WTEMP,,20.7,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,7,AP,ISM,M1,WTEMP,,24.3,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,5,M ,ISM,M1,WTEMP,,25,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,6,M ,ISM,M1,WTEMP,,24.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,8,M ,ISM,M1,WTEMP,,24,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,9,M ,ISM,M1,WTEMP,,22.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,0.5,S ,ISM,M1,WTEMP,,27.2,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,1,M ,ISM,M1,WTEMP,,26.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,2,M ,ISM,M1,WTEMP,,25.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,3,M ,ISM,M1,WTEMP,,25.7,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,4,M ,ISM,M1,WTEMP,,25.3,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,32,B ,ISM,M1,WTEMP,,20.2,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,25,M ,ISM,M1,WTEMP,,20.4,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,27,M ,ISM,M1,WTEMP,,20.3,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,29,M ,ISM,M1,WTEMP,,20.3,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,31,M ,ISM,M1,WTEMP,,20.2,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,31,B ,ISM,M1,WTEMP,,18.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,25,M ,ISM,M1,WTEMP,,18.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,27,M ,ISM,M1,WTEMP,,18.7,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,29148,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,7/12/05,12:50:00,33,8.5,11.5,23,M ,ISM,M1,WTEMP,,20.4,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,29,M ,ISM,M1,WTEMP,,18.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,21,BP,ISM,M1,WTEMP,,18.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,18,M ,ISM,M1,WTEMP,,18.9,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,19,M ,ISM,M1,WTEMP,,18.9,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,20,M ,ISM,M1,WTEMP,,18.9,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,23,M ,ISM,M1,WTEMP,,18.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,10,M ,ISM,M1,WTEMP,,20.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,11,M ,ISM,M1,WTEMP,,20,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,12,M ,ISM,M1,WTEMP,,19.4,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,13,M ,ISM,M1,WTEMP,,19.2,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,14,M ,ISM,M1,WTEMP,,18.9,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,15,M ,ISM,M1,WTEMP,,18.7,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,16,M ,ISM,M1,WTEMP,,18.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,17,M ,ISM,M1,WTEMP,,18.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,2,AP,ISM,M1,WTEMP,,23.6,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,0.5,S ,ISM,M1,WTEMP,,24.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,1,M ,ISM,M1,WTEMP,,24.3,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,3,M ,ISM,M1,WTEMP,,23.4,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,4,M ,ISM,M1,WTEMP,,22.6,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,5,M ,ISM,M1,WTEMP,,22.2,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,6,M ,ISM,M1,WTEMP,,22,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,7,M ,ISM,M1,WTEMP,,21.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,8,M ,ISM,M1,WTEMP,,21.1,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28822,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/28/05,12:23:00,32.2,3.5,19.5,9,M ,ISM,M1,WTEMP,,20.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,30,B ,ISM,M1,WTEMP,,15.6,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,24,M ,ISM,M1,WTEMP,,15.6,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,25,M ,ISM,M1,WTEMP,,15.6,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,27,M ,ISM,M1,WTEMP,,15.6,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,29,M ,ISM,M1,WTEMP,,15.6,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,19,BP,ISM,M1,WTEMP,,15.7,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,20,M ,ISM,M1,WTEMP,,15.7,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,21,M ,ISM,M1,WTEMP,,15.7,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,22,M ,ISM,M1,WTEMP,,15.6,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,23,M ,ISM,M1,WTEMP,,15.6,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,12,AP,ISM,M1,WTEMP,,22.4,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,3,M ,ISM,M1,WTEMP,,25,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,5,M ,ISM,M1,WTEMP,,25,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,7,M ,ISM,M1,WTEMP,,24.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,9,M ,ISM,M1,WTEMP,,24.4,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,10,M ,ISM,M1,WTEMP,,23.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,11,M ,ISM,M1,WTEMP,,23.2,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,13,M ,ISM,M1,WTEMP,,21.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,14,M ,ISM,M1,WTEMP,,17.9,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,15,M ,ISM,M1,WTEMP,,17.6,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,16,M ,ISM,M1,WTEMP,,16.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,17,M ,ISM,M1,WTEMP,,16.3,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,18,M ,ISM,M1,WTEMP,,15.8,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,0.5,S ,ISM,M1,WTEMP,,25.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,25,M ,ISM,M1,WTEMP,,13.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,27,M ,ISM,M1,WTEMP,,13.5,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,1,M ,ISM,M1,WTEMP,,25.3,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28534,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,6/14/05,12:22:00,32,13.5,17.5,2,M ,ISM,M1,WTEMP,,25.2,DEG C,F01 ,,,,,,38.82593,-76.39945
CB4.1C,28164,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1C,5/25/05,13:21:00,33,8.5,19.5,29.5,B ,ISM,M1,WTEMP,,13.5,DEG C,F01 ,,,,,,38.82593,-76.39945
